alpha,delta,u,g,r,i,z,redshift,label
-1.7084978986976476,-1.0631241790654862,-0.18871065210103297,0.5809603969916044,1.1441184335947188,1.424337515454433,1.6368870440267833,1.9201600968625996,1
0.009680421643819522,0.6878882552836627,0.7303509573685767,0.23530867658221236,-0.1708391312204475,-0.2630414769295413,-0.3236359032234035,-0.2591870097856739,0
-0.4742612001215903,0.3698004090542179,0.37633548569813713,0.12816532538374673,-0.27646881271326085,-0.3616518765875722,-0.4341595455311398,-0.26772580463753354,0
-0.6076758952796603,-0.5797698542882701,0.5194403643223833,1.3389053050714048,0.7795802222378801,0.4309726366528624,0.21823718996466449,0.09327778197347493,0
0.2967313206964766,1.5137323004131569,-0.8366783712677921,-1.0149717762094534,-1.1083954719605302,-1.1211390197532194,-1.1058454376658147,-0.60965625376588,0
-1.655639840005771,-0.36390977817181286,-2.2396078204413223,-2.2128406231065263,-2.124589636265812,-2.023171438789643,-1.8689412228779225,-0.7899392811018293,2
0.4875874405732816,0.89079540281588,0.14415416843864198,0.8088883418773422,0.3373414420113943,0.1333958692825853,0.10429593234162493,-0.09107417372718092,0
-0.42362573182633895,1.8069594910294302,0.7425183630653343,1.6236006355461097,1.173151783071835,0.7509574986464632,0.5251718634394568,2.488603315377095,1
-0.4994432115026227,0.10708794937636842,0.8787746288339499,0.5712678061401578,0.33058674437794194,0.14999298377268452,0.003940261427275235,-0.08664026288171751,0
1.8136047882438475,0.17444959470552662,-0.39732206797426484,0.11698647186631272,0.5312346605231381,0.8632765803996054,1.0893556473365522,0.887568313092106,1
-1.7904467520773604,-1.5622739432369137,0.3927365793420111,0.601400187516899,0.38884197157553446,0.23040284780796538,0.14952275223440628,-0.1252947472188842,0
1.4720830233760114,-0.8469434132478745,0.5689994173504007,0.22315369675939506,-0.004562607100018173,-0.20478952833376554,-0.2758006054161256,-0.7895928155661025,2
-1.2882655350245058,-1.262760410202558,-0.3070315570600648,0.011864045481001605,0.3138346633252835,0.3388668957740964,0.5735616749899477,1.490843135357356,1
-0.6613690597006571,1.0656893346710437,-0.2673763097654816,-0.16263692594624996,0.2781381870757749,0.024755558709674143,0.5640670417133191,1.1240618374523268,1
-1.5030783488811073,-0.834961788821,-2.070633863257853,-2.480833892928813,-2.5495538428794764,-2.483023522209058,-2.3464284805148874,-0.7896027427171208,2
-1.397631199831156,-0.9937283441506221,1.1466132044547732,1.3307087872005705,1.4060218692675148,1.6197445156878154,1.5924240951067932,0.295766930894163,0
0.32320880664278434,0.8323761319591269,-1.073418018512364,-1.248099187847486,-1.2454070261905743,-1.2343109850875589,-1.2178741887051254,-0.6446807495010375,0
0.3124237281591558,0.7550042122323766,0.927937885404727,0.7717906371154502,0.6439691635299238,0.36374835278289147,0.2335711924555246,0.0146917778800119,0
0.3137113967821488,-0.9377387215128679,-0.8383460529696503,-1.0923408225150628,-1.1806017891666056,-1.2133812220049778,-1.253385701484696,-0.6383643938525606,0
-1.6012175509574604,-1.183022312739985,0.10011847720717808,0.738415946754494,1.1782366591212603,1.3520471031121502,1.6168679662361334,0.8933975719242471,1
-0.532538687634762,1.7566590592578646,-0.06251828950923025,0.531398687496145,0.9626734656658368,1.28526063281386,1.4596237119110451,2.010886505845062,1
0.5125115977170662,1.1169527854514631,-0.498130091488185,0.07286948698882191,0.7038026414504815,0.9471832671177941,1.2495705110002757,1.581034875726334,1
-1.6888604490588566,-1.2845155797021728,-0.9771683249835241,-0.9801402541263915,-1.0681904774341469,-1.0825090794155232,-1.0683987850885053,-0.5239080208585047,0
1.8328303870977454,-1.1892848574666903,0.9500669098005826,1.0688911104359609,1.8983014318024285,1.8172098082971546,1.6164945182049908,0.5120381915362794,0
-0.47745443697550566,1.2271688900729207,-1.540070935901905,-1.0540904057845017,-0.6803663347619893,-0.43845688601965827,-0.3577498150379408,2.026300042310199,1
